timestamp,ip,user,failed_prob,alert,label,feedback
,,,0.1204024406162637,0.0,,
,,,0.1611015349137678,0.0,,
,,,0.7322313247360228,1.0,,
,,,0.1411015349137678,0.0,,
,,,0.1204024406162637,0.0,,
,,,0.7204024406162635,1.0,,
,,,0.1204024406162637,0.0,,
,,,0.1204024406162637,0.0,,
,,,0.1204024406162637,0.0,,
,,,0.7682257517649325,1.0,,
,,,0.1322313247360227,0.0,,
,,,0.1204024406162637,0.0,,
,,,0.1304448829858405,0.0,,
,,,0.1322313247360227,0.0,,
,,,0.7322313247360228,1.0,,
,,,0.7504448829858404,1.0,,
,,,0.1204024406162637,0.0,,
,,,0.1482257517649325,0.0,,
,,,0.1204024406162637,0.0,,
,,,0.1304448829858405,0.0,,
,,,0.1482257517649325,0.0,,
,,,0.7004024406162636,1.0,,
,,,0.1482257517649325,0.0,,
,,,0.1482257517649325,0.0,,
,,,0.1304448829858405,0.0,,
,,,0.1482257517649325,0.0,,
,,,0.1411015349137678,0.0,,
,,,0.1384692281679669,0.0,,
,,,0.7755510026495546,1.0,,
,,,0.1411015349137678,0.0,,
,,,0.1304448829858405,0.0,,
,,,0.1355510026495546,0.0,,
,,,0.7800464457165708,1.0,,
,,,0.1407163055920698,0.0,,
,,,0.1600464457165707,0.0,,
,,,0.1407163055920698,0.0,,
,,,0.1600464457165707,0.0,,
,,,0.1727211948319487,0.0,,
,,,0.1407163055920698,0.0,,
,,,0.1614153998895741,0.0,,
,,,0.1487406507741961,0.0,,
,,,0.1407163055920698,0.0,,
,,,0.1727211948319487,0.0,,
,,,0.1727211948319487,0.0,,
,,,0.801415399889574,1.0,,
,,,0.1727211948319487,0.0,,
,,,0.1407163055920698,0.0,,
,,,0.1607163055920698,0.0,,
,,,0.1614153998895741,0.0,,
,,,0.7207163055920697,1.0,,
,,,0.1407163055920698,0.0,,
,,,0.7607163055920696,1.0,,
,,,0.1727211948319487,0.0,,
,,,0.1407163055920698,0.0,,
,,,0.1407163055920698,0.0,,
,,,0.1600464457165707,0.0,,
,,,0.1614153998895741,0.0,,
,,,0.1614153998895741,0.0,,
,,,0.1407163055920698,0.0,,
,,,0.7407163055920696,1.0,,
,,,0.1600464457165707,0.0,,
,,,0.1407163055920698,0.0,,
,,,0.1407163055920698,0.0,,
,,,0.1614153998895741,0.0,,
,,,0.1727211948319487,0.0,,
,,,0.1727211948319487,0.0,,
,,,0.1407163055920698,0.0,,
,,,0.801415399889574,1.0,,
,,,0.1614153998895741,0.0,,
,,,0.1407163055920698,0.0,,
,,,0.1407163055920698,0.0,,
,,,0.1567267678030388,0.0,,
,,,0.1614153998895741,0.0,,
,,,0.1407163055920698,0.0,,
,,,0.1407163055920698,0.0,,
,,,0.8087406507741961,1.0,,
,,,0.7407163055920696,1.0,,
,,,0.7407163055920696,1.0,,
,,,0.7207163055920697,1.0,,
,,,0.1407163055920698,0.0,,
,,,0.1407163055920698,0.0,,
,,,0.1567267678030388,0.0,,
,,,0.1407163055920698,0.0,,
,,,0.1407163055920698,0.0,,
,,,0.1407163055920698,0.0,,
,,,0.7367267678030389,1.0,,
,,,0.1567267678030388,0.0,,
,,,0.1614153998895741,0.0,,
,,,0.1407163055920698,0.0,,
,,,0.1567267678030388,0.0,,
,,,0.1407163055920698,0.0,,
,,,0.1407163055920698,0.0,,
,,,0.7207163055920697,1.0,,
,,,0.7814153998895741,1.0,,
,,,0.801415399889574,1.0,,
,,,0.181415399889574,0.0,,
,,,0.7207163055920697,1.0,,
,,,0.1687406507741962,0.0,,
,,,0.1687406507741962,0.0,,
,,,0.1927211948319487,0.0,,
,,,0.801415399889574,1.0,,
,,,0.1407163055920698,0.0,,
,,,0.1927211948319487,0.0,,
,,,0.1607163055920698,0.0,,
,,,0.181415399889574,0.0,,
,,,0.181415399889574,0.0,,
,,,0.1407163055920698,0.0,,
,,,0.7207163055920697,1.0,,
,,,0.1407163055920698,0.0,,
,,,0.7367267678030389,1.0,,
,,,0.181415399889574,0.0,,
,,,0.801415399889574,1.0,,
,,,0.181415399889574,0.0,,
,,,0.7407163055920696,1.0,,
,,,0.7207163055920697,1.0,,
,,,0.1407163055920698,0.0,,
,,,0.7367267678030389,1.0,,
,,,0.1767267678030388,0.0,,
,,,0.1927211948319487,0.0,,
,,,0.181415399889574,0.0,,
,,,0.1407163055920698,0.0,,
,,,0.1407163055920698,0.0,,
,,,0.1407163055920698,0.0,,
,,,0.1927211948319487,0.0,,
,,,0.7407163055920696,1.0,,
,,,0.181415399889574,0.0,,
,,,0.1407163055920698,0.0,,
,,,0.1407163055920698,0.0,,
,,,0.1407163055920698,0.0,,
,,,0.1767267678030388,0.0,,
,,,0.7207163055920697,1.0,,
,,,0.1407163055920698,0.0,,
,,,0.7007163055920697,1.0,,
,,,0.1927211948319487,0.0,,
,,,0.181415399889574,0.0,,
,,,0.1927211948319487,0.0,,
,,,0.7727211948319488,1.0,,
,,,0.201415399889574,0.0,,
,,,0.181415399889574,0.0,,
,,,0.1407163055920698,0.0,,
,,,0.801415399889574,1.0,,
,,,0.181415399889574,0.0,,
,,,0.1767267678030388,0.0,,
,,,0.1607163055920698,0.0,,
,,,0.1407163055920698,0.0,,
,,,0.201415399889574,0.0,,
,,,0.7207163055920697,1.0,,
,,,0.1407163055920698,0.0,,
,,,0.1607163055920698,0.0,,
,,,0.1607163055920698,0.0,,
,,,0.181415399889574,0.0,,
,,,0.7407163055920696,1.0,,
,,,0.1407163055920698,0.0,,
,,,0.1407163055920698,0.0,,
,,,0.1407163055920698,0.0,,
,,,0.7407163055920696,1.0,,
,,,0.1782677030837571,0.0,,
,,,0.1407163055920698,0.0,,
,,,0.7607163055920696,1.0,,
,,,0.1407163055920698,0.0,,
,,,0.1407163055920698,0.0,,
,,,0.1782677030837571,0.0,,
,,,0.194262130112667,0.0,,
,,,0.181415399889574,0.0,,
,,,0.1407163055920698,0.0,,
,,,0.1815873809972891,0.0,,
,,,0.7607163055920696,1.0,,
,,,0.181415399889574,0.0,,
,,,0.181415399889574,0.0,,
,,,0.7407163055920696,1.0,,
,,,0.1407163055920698,0.0,,
,,,0.7607163055920696,1.0,,
,,,0.181415399889574,0.0,,
,,,0.821415399889574,1.0,,
,,,0.8287406507741961,1.0,,
,,,0.181415399889574,0.0,,
,,,0.1815873809972891,0.0,,
,,,0.1407163055920698,0.0,,
,,,0.201415399889574,0.0,,
,,,0.1407163055920698,0.0,,
,,,0.201415399889574,0.0,,
,,,0.1407163055920698,0.0,,
,,,0.1607163055920698,0.0,,
,,,0.801415399889574,1.0,,
,,,0.1607163055920698,0.0,,
,,,0.1407163055920698,0.0,,
,,,0.201415399889574,0.0,,
,,,0.781587380997289,1.0,,
,,,0.1407163055920698,0.0,,
,,,0.1815873809972891,0.0,,
,,,0.201415399889574,0.0,,
,,,0.1407163055920698,0.0,,
,,,0.194262130112667,0.0,,
,,,0.1407163055920698,0.0,,
,,,0.1407163055920698,0.0,,
,,,0.801415399889574,1.0,,
,,,0.781587380997289,1.0,,
,,,0.801415399889574,1.0,,
,,,0.781587380997289,1.0,,
,,,0.181415399889574,0.0,,
,,,0.181415399889574,0.0,,
,,,0.1687406507741962,0.0,,
,,,0.1407163055920698,0.0,,
,,,0.1407163055920698,0.0,,
,,,0.1815873809972891,0.0,,
,,,0.1607163055920698,0.0,,
,,,0.1407163055920698,0.0,,
,,,0.181415399889574,0.0,,
,,,0.7207163055920697,1.0,,
,,,0.1407163055920698,0.0,,
,,,0.1407163055920698,0.0,,
,,,0.181415399889574,0.0,,
,,,0.2114241031097655,0.0,,
,,,0.2114241031097655,0.0,,
,,,0.1607163055920698,0.0,,
,,,0.1607163055920698,0.0,,
,,,0.2115960842174804,0.0,,
,,,0.2115960842174804,0.0,,
,,,0.2114241031097655,0.0,,
,,,0.1607163055920698,0.0,,
,,,0.1607163055920698,0.0,,
,,,0.1607163055920698,0.0,,
,,,0.1607163055920698,0.0,,
,,,0.1607163055920698,0.0,,
,,,0.7915960842174805,1.0,,
,,,0.2115960842174804,0.0,,
,,,0.1987493539943876,0.0,,
,,,0.8314241031097654,1.0,,
,,,0.1607163055920698,0.0,,
,,,0.1607163055920698,0.0,,
,,,0.1607163055920698,0.0,,
,,,0.7207163055920697,1.0,,
,,,0.2115960842174804,0.0,,
,,,0.7207163055920697,1.0,,
,,,0.2114241031097655,0.0,,
,,,0.2114241031097655,0.0,,
,,,0.2242708333328583,0.0,,
,,,0.1987493539943876,0.0,,
,,,0.1607163055920698,0.0,,
,,,0.8387493539943875,1.0,,
,,,0.1607163055920698,0.0,,
,,,0.1987493539943876,0.0,,
,,,0.1987493539943876,0.0,,
,,,0.1607163055920698,0.0,,
,,,0.1807163055920697,0.0,,
,,,0.1607163055920698,0.0,,
,,,0.1607163055920698,0.0,,
,,,0.2114241031097655,0.0,,
,,,0.2114241031097655,0.0,,
,,,0.2242708333328583,0.0,,
,,,0.2114241031097655,0.0,,
,,,0.2242708333328583,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.0999999999999999,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.0999999999999999,0.0,,
,,,0.06,0.0,,
,,,0.0999999999999999,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.76,1.0,,
,,,0.0799999999999999,0.0,,
,,,0.05,0.0,,
,,,0.7,1.0,,
,,,0.0799999999999999,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.06,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.06,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.76,1.0,,
,,,0.05,0.0,,
,,,0.76,1.0,,
,,,0.76,1.0,,
,,,0.03,0.0,,
,,,0.6599999999999999,1.0,,
,,,0.06,0.0,,
,,,0.69,1.0,,
,,,0.05,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.06,0.0,,
,,,0.05,0.0,,
,,,0.06,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.06,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.06,0.0,,
,,,0.06,0.0,,
,,,0.72,1.0,,
,,,0.06,0.0,,
,,,0.69,1.0,,
,,,0.06,0.0,,
,,,0.03,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.69,1.0,,
,,,0.06,0.0,,
,,,0.06,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.06,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.0999999999999999,0.0,,
,,,0.06,0.0,,
,,,0.03,0.0,,
,,,0.03,0.0,,
,,,0.03,0.0,,
,,,0.0999999999999999,0.0,,
,,,0.03,0.0,,
,,,0.76,1.0,,
,,,0.06,0.0,,
,,,0.06,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.03,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.06,0.0,,
,,,0.1099999999999999,0.0,,
,,,0.03,0.0,,
,,,0.06,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.77,1.0,,
,,,0.1099999999999999,0.0,,
,,,0.1099999999999999,0.0,,
,,,0.1099999999999999,0.0,,
,,,0.75,1.0,,
,,,0.03,0.0,,
,,,0.06,0.0,,
,,,0.03,0.0,,
,,,0.03,0.0,,
,,,0.03,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.77,1.0,,
,,,0.1099999999999999,0.0,,
,,,0.77,1.0,,
,,,0.0799999999999999,0.0,,
,,,0.06,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.03,0.0,,
,,,0.69,1.0,,
,,,0.05,0.0,,
,,,0.69,1.0,,
,,,0.05,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.03,0.0,,
,,,0.72,1.0,,
,,,0.0899999999999999,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.06,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.06,0.0,,
,,,0.69,1.0,,
,,,0.03,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.06,0.0,,
,,,0.03,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.6599999999999999,1.0,,
,,,0.06,0.0,,
,,,0.03,0.0,,
,,,0.06,0.0,,
,,,0.06,0.0,,
,,,0.06,0.0,,
,,,0.05,0.0,,
,,,0.06,0.0,,
,,,0.69,1.0,,
,,,0.0799999999999999,0.0,,
,,,0.1099999999999999,0.0,,
,,,0.0899999999999999,0.0,,
,,,0.06,0.0,,
,,,0.03,0.0,,
,,,0.0999999999999999,0.0,,
,,,0.76,1.0,,
,,,0.06,0.0,,
,,,0.06,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.0699999999999999,0.0,,
,,,0.06,0.0,,
,,,0.03,0.0,,
,,,0.06,0.0,,
,,,0.06,0.0,,
,,,0.06,0.0,,
,,,0.06,0.0,,
,,,0.0999999999999999,0.0,,
,,,0.06,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.06,0.0,,
,,,0.03,0.0,,
,,,0.06,0.0,,
,,,0.69,1.0,,
,,,0.74,1.0,,
,,,0.0699999999999999,0.0,,
,,,0.03,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.06,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.0699999999999999,0.0,,
,,,0.03,0.0,,
,,,0.76,1.0,,
,,,0.03,0.0,,
,,,0.03,0.0,,
,,,0.03,0.0,,
,,,0.03,0.0,,
,,,0.03,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.03,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.74,1.0,,
,,,0.06,0.0,,
,,,0.03,0.0,,
,,,0.05,0.0,,
,,,0.05,0.0,,
,,,0.06,0.0,,
,,,0.06,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.7,1.0,,
,,,0.06,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.69,1.0,,
,,,0.0799999999999999,0.0,,
,,,0.7,1.0,,
,,,0.06,0.0,,
,,,0.06,0.0,,
,,,0.69,1.0,,
,,,0.69,1.0,,
,,,0.0899999999999999,0.0,,
,,,0.06,0.0,,
,,,0.0699999999999999,0.0,,
,,,0.06,0.0,,
,,,0.06,0.0,,
,,,0.77,1.0,,
,,,0.0899999999999999,0.0,,
,,,0.76,1.0,,
,,,0.0899999999999999,0.0,,
,,,0.0899999999999999,0.0,,
,,,0.0899999999999999,0.0,,
,,,0.7,1.0,,
,,,0.0899999999999999,0.0,,
,,,0.7,1.0,,
,,,0.0699999999999999,0.0,,
,,,0.0699999999999999,0.0,,
,,,0.0899999999999999,0.0,,
,,,0.0699999999999999,0.0,,
,,,0.7,1.0,,
,,,0.06,0.0,,
,,,0.04,0.0,,
,,,0.0699999999999999,0.0,,
,,,0.04,0.0,,
,,,0.06,0.0,,
,,,0.0699999999999999,0.0,,
,,,0.04,0.0,,
,,,0.7,1.0,,
,,,0.04,0.0,,
,,,0.06,0.0,,
,,,0.06,0.0,,
,,,0.06,0.0,,
,,,0.0699999999999999,0.0,,
,,,0.74,1.0,,
,,,0.06,0.0,,
,,,0.0899999999999999,0.0,,
,,,0.06,0.0,,
,,,0.74,1.0,,
,,,0.71,1.0,,
,,,0.0699999999999999,0.0,,
,,,0.0699999999999999,0.0,,
,,,0.0699999999999999,0.0,,
,,,0.0699999999999999,0.0,,
,,,0.77,1.0,,
,,,0.0699999999999999,0.0,,
,,,0.0699999999999999,0.0,,
,,,0.0899999999999999,0.0,,
,,,0.0699999999999999,0.0,,
,,,0.0699999999999999,0.0,,
,,,0.0899999999999999,0.0,,
,,,0.04,0.0,,
,,,0.04,0.0,,
,,,0.0899999999999999,0.0,,
,,,0.0899999999999999,0.0,,
,,,0.0699999999999999,0.0,,
,,,0.0699999999999999,0.0,,
,,,0.0699999999999999,0.0,,
,,,0.0699999999999999,0.0,,
,,,0.0699999999999999,0.0,,
,,,0.04,0.0,,
,,,0.0699999999999999,0.0,,
,,,0.04,0.0,,
,,,0.06,0.0,,
,,,0.06,0.0,,
,,,0.05,0.0,,
,,,0.0699999999999999,0.0,,
,,,0.0899999999999999,0.0,,
,,,0.1099999999999999,0.0,,
,,,0.04,0.0,,
,,,0.04,0.0,,
,,,0.78,1.0,,
,,,0.0699999999999999,0.0,,
,,,0.0699999999999999,0.0,,
,,,0.04,0.0,,
,,,0.0699999999999999,0.0,,
,,,0.0699999999999999,0.0,,
,,,0.04,0.0,,
,,,0.05,0.0,,
,,,0.0699999999999999,0.0,,
,,,0.0899999999999999,0.0,,
,,,0.0699999999999999,0.0,,
,,,0.0899999999999999,0.0,,
,,,0.0899999999999999,0.0,,
,,,0.0699999999999999,0.0,,
,,,0.0899999999999999,0.0,,
,,,0.6799999999999999,1.0,,
,,,0.0699999999999999,0.0,,
,,,0.0899999999999999,0.0,,
,,,0.0899999999999999,0.0,,
,,,0.0699999999999999,0.0,,
,,,0.74,1.0,,
,,,0.77,1.0,,
,,,0.04,0.0,,
,,,0.0899999999999999,0.0,,
,,,0.1099999999999999,0.0,,
,,,0.04,0.0,,
,,,0.0699999999999999,0.0,,
,,,0.78,1.0,,
,,,0.05,0.0,,
,,,0.77,1.0,,
,,,0.04,0.0,,
,,,0.0699999999999999,0.0,,
,,,0.0699999999999999,0.0,,
,,,0.0699999999999999,0.0,,
,,,0.0899999999999999,0.0,,
,,,0.06,0.0,,
,,,0.0699999999999999,0.0,,
,,,0.05,0.0,,
,,,0.06,0.0,,
,,,0.06,0.0,,
,,,0.0899999999999999,0.0,,
,,,0.78,1.0,,
,,,0.0899999999999999,0.0,,
,,,0.05,0.0,,
,,,0.0699999999999999,0.0,,
,,,0.0699999999999999,0.0,,
,,,0.0699999999999999,0.0,,
,,,0.0699999999999999,0.0,,
,,,0.0899999999999999,0.0,,
,,,0.0699999999999999,0.0,,
,,,0.0699999999999999,0.0,,
,,,0.76,1.0,,
,,,0.06,0.0,,
,,,0.06,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.06,0.0,,
,,,0.06,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.06,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.06,0.0,,
,,,0.7,1.0,,
,,,0.06,0.0,,
,,,0.06,0.0,,
,,,0.06,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.06,0.0,,
,,,0.06,0.0,,
,,,0.74,1.0,,
,,,0.06,0.0,,
,,,0.06,0.0,,
,,,0.06,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.05,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.05,0.0,,
,,,0.06,0.0,,
,,,0.06,0.0,,
,,,0.76,1.0,,
,,,0.0999999999999999,0.0,,
,,,0.06,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.04,0.0,,
,,,0.7,1.0,,
,,,0.06,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.77,1.0,,
,,,0.04,0.0,,
,,,0.04,0.0,,
,,,0.06,0.0,,
,,,0.06,0.0,,
,,,0.06,0.0,,
,,,0.06,0.0,,
,,,0.04,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.76,1.0,,
,,,0.06,0.0,,
,,,0.06,0.0,,
,,,0.06,0.0,,
,,,0.06,0.0,,
,,,0.06,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.06,0.0,,
,,,0.74,1.0,,
,,,0.0799999999999999,0.0,,
,,,0.76,1.0,,
,,,0.06,0.0,,
,,,0.06,0.0,,
,,,0.05,0.0,,
,,,0.05,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.06,0.0,,
,,,0.06,0.0,,
,,,0.05,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.06,0.0,,
,,,0.74,1.0,,
,,,0.06,0.0,,
,,,0.03,0.0,,
,,,0.06,0.0,,
,,,0.03,0.0,,
,,,0.06,0.0,,
,,,0.06,0.0,,
,,,0.03,0.0,,
,,,0.76,1.0,,
,,,0.06,0.0,,
,,,0.06,0.0,,
,,,0.71,1.0,,
,,,0.06,0.0,,
,,,0.06,0.0,,
,,,0.06,0.0,,
,,,0.06,0.0,,
,,,0.05,0.0,,
,,,0.05,0.0,,
,,,0.03,0.0,,
,,,0.03,0.0,,
,,,0.03,0.0,,
,,,0.06,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.06,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.0999999999999999,0.0,,
,,,0.05,0.0,,
,,,0.06,0.0,,
,,,0.06,0.0,,
,,,0.71,1.0,,
,,,0.05,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.06,0.0,,
,,,0.77,1.0,,
,,,0.72,1.0,,
,,,0.0999999999999999,0.0,,
,,,0.72,1.0,,
,,,0.06,0.0,,
,,,0.05,0.0,,
,,,0.06,0.0,,
,,,0.05,0.0,,
,,,0.05,0.0,,
,,,0.0999999999999999,0.0,,
,,,0.06,0.0,,
,,,0.0999999999999999,0.0,,
,,,0.06,0.0,,
,,,0.06,0.0,,
,,,0.71,1.0,,
,,,0.72,1.0,,
,,,0.03,0.0,,
,,,0.06,0.0,,
,,,0.03,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.05,0.0,,
,,,0.06,0.0,,
,,,0.06,0.0,,
,,,0.73,1.0,,
,,,0.04,0.0,,
,,,0.06,0.0,,
,,,0.06,0.0,,
,,,0.06,0.0,,
,,,0.06,0.0,,
,,,0.05,0.0,,
,,,0.06,0.0,,
,,,0.05,0.0,,
,,,0.69,1.0,,
,,,0.73,1.0,,
,,,0.05,0.0,,
,,,0.73,1.0,,
,,,0.03,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.6799999999999999,1.0,,
,,,0.0799999999999999,0.0,,
,,,0.06,0.0,,
,,,0.06,0.0,,
,,,0.03,0.0,,
,,,0.05,0.0,,
,,,0.03,0.0,,
,,,0.77,1.0,,
,,,0.03,0.0,,
,,,0.06,0.0,,
,,,0.0699999999999999,0.0,,
,,,0.06,0.0,,
,,,0.06,0.0,,
,,,0.06,0.0,,
,,,0.73,1.0,,
,,,0.06,0.0,,
,,,0.03,0.0,,
,,,0.06,0.0,,
,,,0.06,0.0,,
,,,0.0699999999999999,0.0,,
,,,0.0699999999999999,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.03,0.0,,
,,,0.06,0.0,,
,,,0.06,0.0,,
,,,0.03,0.0,,
,,,0.73,1.0,,
,,,0.05,0.0,,
,,,0.06,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.73,1.0,,
,,,0.06,0.0,,
,,,0.06,0.0,,
,,,0.6799999999999999,1.0,,
,,,0.73,1.0,,
,,,0.0699999999999999,0.0,,
,,,0.05,0.0,,
,,,0.06,0.0,,
,,,0.06,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.0899999999999999,0.0,,
,,,0.05,0.0,,
,,,0.0899999999999999,0.0,,
,,,0.78,1.0,,
,,,0.0799999999999999,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.0699999999999999,0.0,,
,,,0.05,0.0,,
,,,0.05,0.0,,
,,,0.05,0.0,,
,,,0.78,1.0,,
,,,0.0999999999999999,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.05,0.0,,
,,,0.0699999999999999,0.0,,
,,,0.0699999999999999,0.0,,
,,,0.8,1.0,,
,,,0.0699999999999999,0.0,,
,,,0.75,1.0,,
,,,0.71,1.0,,
,,,0.78,1.0,,
,,,0.0799999999999999,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.0999999999999999,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.0999999999999999,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.0899999999999999,0.0,,
,,,0.75,1.0,,
,,,0.75,1.0,,
,,,0.0799999999999999,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.75,1.0,,
,,,0.0699999999999999,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.78,1.0,,
,,,0.75,1.0,,
,,,0.0999999999999999,0.0,,
,,,0.06,0.0,,
,,,0.06,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.05,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.05,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.05,0.0,,
,,,0.78,1.0,,
,,,0.8,1.0,,
,,,0.0999999999999999,0.0,,
,,,0.69,1.0,,
,,,0.0799999999999999,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.8,1.0,,
,,,0.75,1.0,,
,,,0.0999999999999999,0.0,,
,,,0.0999999999999999,0.0,,
,,,0.0999999999999999,0.0,,
,,,0.06,0.0,,
,,,0.1099999999999999,0.0,,
,,,0.75,1.0,,
,,,0.13,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.06,0.0,,
,,,0.0899999999999999,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.13,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.71,1.0,,
,,,0.0899999999999999,0.0,,
,,,0.0899999999999999,0.0,,
,,,0.06,0.0,,
,,,0.06,0.0,,
,,,0.7,1.0,,
,,,0.0899999999999999,0.0,,
,,,0.0899999999999999,0.0,,
,,,0.06,0.0,,
,,,0.1099999999999999,0.0,,
,,,0.78,1.0,,
,,,0.0799999999999999,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.1099999999999999,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.0899999999999999,0.0,,
,,,0.77,1.0,,
,,,0.0899999999999999,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.75,1.0,,
,,,0.0799999999999999,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.1099999999999999,0.0,,
,,,0.1099999999999999,0.0,,
,,,0.0899999999999999,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.1099999999999999,0.0,,
,,,0.1099999999999999,0.0,,
,,,0.1099999999999999,0.0,,
,,,0.0899999999999999,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.13,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.13,0.0,,
,,,0.06,0.0,,
,,,0.0899999999999999,0.0,,
,,,0.0899999999999999,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.06,0.0,,
,,,0.0899999999999999,0.0,,
,,,0.75,1.0,,
,,,0.0899999999999999,0.0,,
,,,0.06,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.1099999999999999,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.0799999999999999,0.0,,
,,,0.0899999999999999,0.0,,
,,,0.14,0.0,,
,,,0.13,0.0,,
,,,0.0899999999999999,0.0,,
,,,0.0699999999999999,0.0,,
,,,0.0899999999999999,0.0,,
,,,0.14,0.0,,
,,,0.1099999999999999,0.0,,
,,,0.0899999999999999,0.0,,
,,,0.0699999999999999,0.0,,
,,,0.1099999999999999,0.0,,
,,,0.0999999999999999,0.0,,
,,,0.1099999999999999,0.0,,
,,,0.0999999999999999,0.0,,
,,,0.14,0.0,,
,,,0.1099999999999999,0.0,,
,,,0.8,1.0,,
,,,0.0899999999999999,0.0,,
,,,0.0699999999999999,0.0,,
,,,0.0899999999999999,0.0,,
,,,0.8,1.0,,
,,,0.0999999999999999,0.0,,
,,,0.0899999999999999,0.0,,
,,,0.0999999999999999,0.0,,
,,,0.0899999999999999,0.0,,
,,,0.0699999999999999,0.0,,
